obec,email_1,email_2,telefon,web,url
"Neded","obecneded@neded.sk","","0118630671","https://www.neded.sk","https://www.e-obce.sk/obec/neded/neded.html"
"Nededza","sekretariat@nededza.eu","starosta@nededza.eu","0118630671","https://www.nededza.ocu.sk","https://www.e-obce.sk/obec/nededza/nededza.html"
"Nedozery brezany","info@nedozery-brezany.sk","starosta@nedozery-brezany.sk","0118630671","https://www.nedozery-brezany.sk","https://www.e-obce.sk/obec/nedozery-brezany/nedozery---brezany.html"
"Nechvalovapolianka","obecnechvalovapolianka@gmail.com","","0118630671","https://www.nechvalovapolianka.sk","https://www.e-obce.sk/obec/nechvalovapolianka/nechvalova-polianka.html"
"Nemce","obec@nemce.sk,alena.krajnakova@nemce.dcom.sk","","0118630671","https://www.nemce.sk","https://www.e-obce.sk/obec/nemce/nemce.html"
"Nemcovce","nemcovce@nemcovce.sk","starosta@nemcovce.sk","0118630671","https://www.nemcovce.sk","https://www.e-obce.sk/obec/nemcovce/nemcovce.html"
"Nemcovce presov","obecnemcovcepo@gmail.com","","0118630671","https://www.obecnemcovce.sk","https://www.e-obce.sk/obec/nemcovce-presov/nemcovce.html"
"Nemcice","nemcice@nemcice.sk","starosta@nemcice.sk","0118630671","https://www.nemcice.sk","https://www.e-obce.sk/obec/nemcice/nemcice.html"
"Nemcinany","obec@nemcinany.eu","starosta@nemcinany.eu","0118630671","https://www.nemcinany.eu","https://www.e-obce.sk/obec/nemcinany/nemcinany.html"
"Nemecka","ou@nemecka.info","starosta@nemecka.info","0118630671","https://www.nemecka.info","https://www.e-obce.sk/obec/nemecka/nemecka.html"
"Nemecky","uhlarova@centrum.sk","","0118630671","https://www.grapic.biz/nemecky","https://www.e-obce.sk/obec/nemecky/nemecky.html"
"Nemesany","starostka@obecnemesany.sk","podatelna@obecnemesany.sk","0118630671","https://www.obecnemesany.sk","https://www.e-obce.sk/obec/nemesany/nemesany.html"
"Nemsova","sekretariatprimatora@nemsova.sk","primator@nemsova.sk","0118630671","https://www.nemsova.sk","https://www.e-obce.sk/obec/nemsova/nemsova.html"
"Nenince","ocunenince@centrum.sk,","","0118630671","https://www.nenince.sk","https://www.e-obce.sk/obec/nenince/nenince.html"
"Neporadza","obec.neporadza2015@gmail.com","","0118630671","","https://www.e-obce.sk/obec/neporadza/neporadza.html"
"Neporadza trencin","obec@neporadza.sk","starosta@neporadza.sk","0118630671","https://www.neporadza.sk","https://www.e-obce.sk/obec/neporadza-trencin/neporadza.html"
"Neslusa","obec@neslusa.sk","","0118630671","https://www.neslusa.sk","https://www.e-obce.sk/obec/neslusa/neslusa.html"
"Nesvady","ocu@nesvady.sk","starosta@nesvady.sk","0118630671","https://www.nesvady.sk","https://www.e-obce.sk/obec/nesvady/nesvady.html"
"Neverice","starosta@neverice.sk","","0118630671","https://www.neverice.sk","https://www.e-obce.sk/obec/neverice/neverice.html"
"Nevidzany zlatemoravce","nevidzany@slovanet.sk","","0118630671","https://www.nevidzany.ocu.sk","https://www.e-obce.sk/obec/nevidzany-zlatemoravce/nevidzany.html"
"Nevidzany","obecnevidzanypd@centrum.sk","","0118630671","https://www.nevidzany-prievidza.sk","https://www.e-obce.sk/obec/nevidzany/nevidzany.html"
"Nevolne","obec@nevolne.sk","starosta@nevolne.sk","0118630671","https://www.nevolne.sk","https://www.e-obce.sk/obec/nevolne/nevolne.html"
"Nezbudskalucka","obec@nezbudskalucka.sk","starosta@nezbudskalucka.sk","0118630671","https://www.nezbudskalucka.sk","https://www.e-obce.sk/obec/nezbudskalucka/nezbudska-lucka.html"
"Nimnica","obec@nimnica.eu","starosta@nimnica.eu","0118630671","https://www.nimnica.eu","https://www.e-obce.sk/obec/nimnica/nimnica.html"
"Nitra","msunitra@msunitra.sk","primator@nitra.sk","0118630671","https://www.nitra.sk","https://www.e-obce.sk/obec/nitra/nitra.html"
"Nitranadiplom","obecnitra@gmail.com","","0118630671","https://www.nitranadiplom.sk","https://www.e-obce.sk/obec/nitranadiplom/nitra-nad-iplom.html"
"Nitrianskablatnica","starosta@nitrianskablatnica.sk","podatelna@nitrianskablatnica.sk","0118630671","https://www.nitrianskablatnica.sk","https://www.e-obce.sk/obec/nitrianskablatnica/nitrianska-blatnica.html"
"Nitrianskastreda","obecns@gmail.com","","0118630671","https://www.nitrianskastreda.sk","https://www.e-obce.sk/obec/nitrianskastreda/nitrianska-streda.html"
"Nitrianskehrnciarovce","info@nitrianskehrnciarovce.sk","","0118630671","https://www.nitrianskehrnciarovce.sk","https://www.e-obce.sk/obec/nitrianskehrnciarovce/nitrianske-hrnciarovce.html"
"Nitrianskepravno","ocu@nitrianskepravno.sk","starosta@nitrianskepravno.sk","0118630671","https://www.nitrianskepravno.sk","https://www.e-obce.sk/obec/nitrianskepravno/nitrianske-pravno.html"
"Nitrianskerudno","info@nitrianskerudno.sk","starosta@nitrianskerudno.sk","0118630671","https://www.nitrianskerudno.sk","https://www.e-obce.sk/obec/nitrianskerudno/nitrianske-rudno.html"
"Nitrianskesucany","obec@nitrianskesucany.sk","starosta@nitrianskesucany.sk","0118630671","https://www.nitrianskesucany.sk","https://www.e-obce.sk/obec/nitrianskesucany/nitrianske-sucany.html"
"Nitrica","info@obecnitrica.sk","starosta@obecnitrica.sk","0118630671","https://www.nitrica.sk","https://www.e-obce.sk/obec/nitrica/nitrica.html"
"Nizna","ocunizna@gmail.com","","0118630671","https://www.obecnizna.sk","https://www.e-obce.sk/obec/nizna/nizna.html"
"Nizna tvrdosin","obec@nizna.sk","starosta@nizna.sk","0118630671","https://www.nizna.sk","https://www.e-obce.sk/obec/nizna-tvrdosin/nizna.html"
"Niznaboca","obec@niznaboca.sk","starosta@niznaboca.sk","0118630671","https://www.niznaboca.sk","https://www.e-obce.sk/obec/niznaboca/nizna-boca.html"
"Niznahutka","obecniznahutka@netkosice.sk","","0118630671","https://www.niznahutka.sk","https://www.e-obce.sk/obec/niznahutka/nizna-hutka.html"
"Niznajablonka","nizna.jablonka@gmail.com","","0118630671","https://www.niznajablonka.ocu.sk/","https://www.e-obce.sk/obec/niznajablonka/nizna-jablonka.html"
"Niznajedlova","obecnjedlova@gmail.com","","0118630671","https://www.niznajedlova.ocu.sk","https://www.e-obce.sk/obec/niznajedlova/nizna-jedlova.html"
"Niznakamenica","obecniznakamenica@netkosice.sk","","0118630671","https://www.niznakamenica.sk","https://www.e-obce.sk/obec/niznakamenica/nizna-kamenica.html"
"Niznamysla","obecniznamysla@netkosice.sk","starosta@niznamysla.sk","0118630671","https://www.niznamysla.sk","https://www.e-obce.sk/obec/niznamysla/nizna-mysla.html"
"Niznaolsava","obec@niznaolsava.sk","","0118630671","https://www.niznaolsava.sk","https://www.e-obce.sk/obec/niznaolsava/nizna-olsava.html"
"Niznapisana","niznapisana.obec@gmail.com","","0118630671","https://www.niznapisana.webnode.sk","https://www.e-obce.sk/obec/niznapisana/nizna-pisana.html"
"Niznapolianka","cundra.jan@post.sk","","0118630671","https://www.obecniznapolianka.sk","https://www.e-obce.sk/obec/niznapolianka/nizna-polianka.html"
"Niznarybnica","oun.nrybnica@azet.sk","","0118630671","https://www.niznarybnica.sk","https://www.e-obce.sk/obec/niznarybnica/nizna-rybnica.html"
"Niznasitnica","info@niznasitnica.sk","","0118630671","https://www.niznasitnica.sk","https://www.e-obce.sk/obec/niznasitnica/nizna-sitnica.html"
"Niznaslana","niznaslanapodatelna@gmail.com","","0118630671","https://www.niznaslana.sk","https://www.e-obce.sk/obec/niznaslana/nizna-slana.html"
"Niznavola","niznavola@niznavola.sk","","0118630671","https://www.niznavola.sk","https://www.e-obce.sk/obec/niznavola/nizna-vola.html"
"Nizneladickovce","nizneladickovce@gmail.com","starosta@nizneladickovce.sk","0118630671","https://www.nizneladickovce.sk","https://www.e-obce.sk/obec/nizneladickovce/nizne-ladickovce.html"
"Niznenemecke","nizne.nemecke@centrum.sk","","0118630671","https://www.niznenemecke.sk","https://www.e-obce.sk/obec/niznenemecke/nizne-nemecke.html"
"Niznerepase","obecniznerepase@gmail.com","","0118630671","https://www.niznerepase.sk","https://www.e-obce.sk/obec/niznerepase/nizne-repase.html"
"Nizneruzbachy","obecnizneruzbachy@gmail.com","","0118630671","https://www.nizneruzbachy.sk","https://www.e-obce.sk/obec/nizneruzbachy/nizne-ruzbachy.html"
"Niznycaj","niznycaj@netkosice.sk","","0118630671","https://www.niznycaj.eu","https://www.e-obce.sk/obec/niznycaj/nizny-caj.html"
"Niznyhrabovec","niznyhrabovec@niznyhrabovec.sk","","0118630671","https://www.niznyhrabovec.sk","https://www.e-obce.sk/obec/niznyhrabovec/nizny-hrabovec.html"
"Niznyhrusov","ocu.nizny.hrusov@slovanet.sk","","0118630671","https://www.niznyhrusov.sk","https://www.e-obce.sk/obec/niznyhrusov/nizny-hrusov.html"
"Niznyklatov","info@niznyklatov.sk","","0118630671","https://www.niznyklatov.sk","https://www.e-obce.sk/obec/niznyklatov/nizny-klatov.html"
"Niznykomarnik","obecniznykomarnik@zoznam.sk","","0118630671","https://www.dcom.sk","https://www.e-obce.sk/obec/niznykomarnik/nizny-komarnik.html"
"Niznykrucov","obec@niznykrucov.sk","","0118630671","https://www.niznykrucov.sk","https://www.e-obce.sk/obec/niznykrucov/nizny-krucov.html"
"Niznylanec","obecniznylanec@centrum.sk","","0118630671","https://www.niznylanec.sk","https://www.e-obce.sk/obec/niznylanec/nizny-lanec.html"
"Niznymirosov","nmirosov@gmail.com","","0118630671","https://www.niznymirosov.sk","https://www.e-obce.sk/obec/niznymirosov/nizny-mirosov.html"
"Niznyorlik","obecniznyorlik@gmail.com","","0118630671","https://www.niznyorlik.eu","https://www.e-obce.sk/obec/niznyorlik/nizny-orlik.html"
"Niznyskalnik","obec.niznyskalnik@mail.t-com.sk","","0118630671","","https://www.e-obce.sk/obec/niznyskalnik/nizny-skalnik.html"
"Niznyslavkov","niznyslavkov@niznyslavkov.sk","","0118630671","https://www.niznyslavkov.sk","https://www.e-obce.sk/obec/niznyslavkov/nizny-slavkov.html"
"Niznytvarozec","sekretariat@niznytvarozec.sk","","0118630671","https://www.niznytvarozec.sk","https://www.e-obce.sk/obec/niznytvarozec/nizny-tvarozec.html"
"Niznyzipov","obecniznyzipov@gmail.com","","0118630671","https://www.niznyzipov.sk","https://www.e-obce.sk/obec/niznyzipov/nizny-zipov.html"
"Nolcovo","obecnolcovo@tipnet.sk","starosta@nolcovo.sk","0118630671","https://www.nolcovo.sk","https://www.e-obce.sk/obec/nolcovo/nolcovo.html"
"Norovce","podatelna@obecnorovce.sk","starosta@obecnorovce.sk","0118630671","https://www.obecnorovce.sk","https://www.e-obce.sk/obec/norovce/norovce.html"
"Novabana","msu@novabana.sk","primator@novabana.sk","0118630671","https://www.novabana.sk","https://www.e-obce.sk/obec/novabana/nova-bana.html"
"Novabasta","nova.basta@gmail.com","","0118630671","https://www.obecnovabasta.sk","https://www.e-obce.sk/obec/novabasta/nova-basta.html"
"Novabosaca","obec@novabosaca.sk","jan.zucha@nova-bosaca.dcom.sk","0118630671","https://www.novabosaca.sk","https://www.e-obce.sk/obec/novabosaca/nova-bosaca.html"
"Novabystrica","info@novabystrica.sk","starosta@novabystrica.sk","0118630671","https://www.novabystrica.sk","https://www.e-obce.sk/obec/novabystrica/nova-bystrica.html"
"Novadedina","obec@novadedina.sk","podatelna@novadedina.sk","0118630671","https://www.novadedina.sk","https://www.e-obce.sk/obec/novadedina/nova-dedina.html"
"Novadedinka","novadedinka@novadedinka.sk","starostka@novadedinka.sk","0118630671","https://www.novadedinka.sk","https://www.e-obce.sk/obec/novadedinka/nova-dedinka.html"
"Novadubnica","msu@novadubnica.sk","primator@novadubnica.sk","0118630671","https://www.novadubnica.sk","https://www.e-obce.sk/obec/novadubnica/nova-dubnica.html"
"Novakelca","sekretariat@novakelca.sk","starostka@novakelca.sk","0118630671","https://www.novakelca.sk","https://www.e-obce.sk/obec/novakelca/nova-kelca.html"
"Novalehota","obecnovalehota@zoznam.sk","","0118630671","https://https/obec-novalehota.sk","https://www.e-obce.sk/obec/novalehota/nova-lehota.html"
"Novalesna","info@novalesna.sk","","0118630671","https://www.novalesna.sk","https://www.e-obce.sk/obec/novalesna/nova-lesna.html"
"Novalubovna","obec@novalubovna.sk","","0118630671","https://www.novalubovna.sk","https://www.e-obce.sk/obec/novalubovna/nova-lubovna.html"
"Novapolhora","starosta@novapolhora.sk","sekretariat@novapolhora.sk","0118630671","https://www.novapolhora.sk","https://www.e-obce.sk/obec/novapolhora/nova-polhora.html"
"Novapolianka","","","0118630671","","https://www.e-obce.sk/obec/novapolianka/nova-polianka.html"
"Novasedlica","info@obecnovasedlica.sk","","0118630671","https://www.obecnovasedlica.sk","https://www.e-obce.sk/obec/novasedlica/nova-sedlica.html"
"Novaves","obec.novaves@gost.sk","","0118630671","","https://www.e-obce.sk/obec/novaves/nova-ves.html"
"Novavesnadvahom","obec@novavesnadvahom.sk","","0118630671","https://www.novavesnadvahom.sk","https://www.e-obce.sk/obec/novavesnadvahom/nova-ves-nad-vahom.html"
"Novavesnadzitavou","obec@novavesnadzitavou.sk","starostka@novavesnadzitavou.sk","0118630671","https://www.novavesnadzitavou.sk","https://www.e-obce.sk/obec/novavesnadzitavou/nova-ves-nad-zitavou.html"
"Novavieska","obec@novavieska.sk","","0118630671","https://www.novavieska.sk","https://www.e-obce.sk/obec/novavieska/nova-vieska.html"
"Novacany","novacanyocu@gmail.com","","0118630671","https://www.obecnovacany.sk","https://www.e-obce.sk/obec/novacany/novacany.html"
"Novaky","munovaky@novaky.sk","primator@novaky.sk","0118630671","https://www.novaky.sk","https://www.e-obce.sk/obec/novaky/novaky.html"
"Novehony","starosta@novehony.sk","podatelna@novehony.sk","0118630671","https://www.novehony.sk","https://www.e-obce.sk/obec/novehony/nove-hony.html"
"Novemestonadvahom","msu@nove-mesto.sk","primator@nove-mesto.sk","0118630671","https://www.nove-mesto.sk","https://www.e-obce.sk/obec/novemestonadvahom/nove-mesto-nad-vahom.html"
"Novesady","obecnyurad@novesady.sk","","0118630671","https://www.novesady.sk","https://www.e-obce.sk/obec/novesady/nove-sady.html"
"Novezamky","primator@novezamky.sk","info@novezamky.sk","0118630671","https://www.novezamky.sk","https://www.e-obce.sk/obec/novezamky/nove-zamky.html"
"Novosad","ocunovosad@gmail.com","","0118630671","https://www. novosad.eu.sk","https://www.e-obce.sk/obec/novosad/novosad.html"
"Novot","obec@novot.sk","dusan.jendrasik@novot.sk","0118630671","https://www.novot.sk","https://www.e-obce.sk/obec/novot/novot.html"
"Novyruskov","novyruskov@mail.viapvt.sk","novyruskov.starosta@slovanet.sk","0118630671","https://www.novyruskov.sk","https://www.e-obce.sk/obec/novyruskov/novy-ruskov.html"
"Novysalas","info@novysalas.sk","sekretariat@novysalas.sk","0118630671","https://www.novysalas.sk","https://www.e-obce.sk/obec/novysalas/novy-salas.html"
"Novysvet","","","0118630671","","https://www.e-obce.sk/obec/novysvet/novy-svet.html"
"Novytekov","obec@novytekov.sk","starostka@novytekov.sk","0118630671","https://www.novytekov.sk","https://www.e-obce.sk/obec/novytekov/novy-tekov.html"
"Novyzivot","novyzivot@novyzivot.sk","","0118630671","https://www.novyzivot.sk","https://www.e-obce.sk/obec/novyzivot/novy-zivot.html"
"Nyrovce","ocunyrovce@gmail.com","","0118630671","https://www.nyrovce.sk","https://www.e-obce.sk/obec/nyrovce/nyrovce.html"
"Obeckov","obeckov@gmail.com","","0118630671","https://www.obeckov.sk","https://www.e-obce.sk/obec/obeckov/obeckov.html"
"Obid","starosta@obid.sk","ekonom@obid.sk","0118630671","https://www.obid.sk","https://www.e-obce.sk/obec/obid/obid.html"
"Obisovce","info@obisovce.sk","","0118630671","https://www.obisovce.sk","https://www.e-obce.sk/obec/obisovce/obisovce.html"
"Oborin","oborin@oborin.eu","","0118630671","https://www.oborin.sk","https://www.e-obce.sk/obec/oborin/oborin.html"
"Obrucne","obrucne@zoznam.sk","","0118630671","","https://www.e-obce.sk/obec/obrucne/obrucne.html"
"Obyce","podatelna@obyce.eu","info@obyce.eu","0118630671","https://www.obyce.eu","https://www.e-obce.sk/obec/obyce/obyce.html"
"Ockov","obec.ockov@gmail.com","starosta.ockov@gmail.com","0118630671","https://www.ockov.sk","https://www.e-obce.sk/obec/ockov/ockov.html"
"Ocova","podatelna@ocova.sk","starosta@ocova.sk","0118630671","https://www.ocova.sk","https://www.e-obce.sk/obec/ocova/ocova.html"
"Odorin","starosta@obecodorin.sk","","0118630671","https://www.obecodorin.sk","https://www.e-obce.sk/obec/odorin/odorin.html"
"Ohrady","starosta@obecohrady.sk,","","0118630671","https://www.obecohrady.sk","https://www.e-obce.sk/obec/ohrady/ohrady.html"
"Ohradzany","ohradzany@gmail.com","","0118630671","https://www.ohradzany.sk","https://www.e-obce.sk/obec/ohradzany/ohradzany.html"
"Ochodnica","obec@ochodnica.sk","","0118630671","https://www.ochodnica.sk","https://www.e-obce.sk/obec/ochodnica/ochodnica.html"
"Ochtina","info@obecochtina.sk","obec@obecochtina.sk","0118630671","https://www.obecochtina.sk","https://www.e-obce.sk/obec/ochtina/ochtina.html"
"Okoc","info@okoc.sk","starosta@okoc.sk","0118630671","https://www.okoc.sk","https://www.e-obce.sk/obec/okoc/okoc.html"
"Okolicna na ostrove","info@okolicnanaostrove.sk","","0118630671","https://www.okolicnanaostrove.sk","https://www.e-obce.sk/obec/okolicna-na-ostrove/okolicna-na-ostrove.html"
"Okruhle","urad@obecokruhle.sk","bvstarosta@obecokruhle.sk","0118630671","https://www.obecokruhle.sk","https://www.e-obce.sk/obec/okruhle/okruhle.html"
"Okruzna","obecokruzna@azet.sk","","0118630671","https://www.obecokruzna.sk","https://www.e-obce.sk/obec/okruzna/okruzna.html"
"Olcnava","ouolcnava@gmail.com","","0118630671","https://www.olcnava.sk","https://www.e-obce.sk/obec/olcnava/olcnava.html"
"Oldza","obec@oldza.sk","starosta@oldza.sk","0118630671","https://www.oldza.sk","https://www.e-obce.sk/obec/oldza/oldza.html"
"Olejnikov","obecolejnikov@gmail.com","","0118630671","https://www.olejnikov.sk","https://www.e-obce.sk/obec/olejnikov/olejnikov.html"
"Olesna","urad@obecolesna.sk","co.urad@obecolesna.sk","0118630671","https://www.obecolesna.sk","https://www.e-obce.sk/obec/olesna/olesna.html"
"Olka","obecolka@satlan.sk","","0118630671","https://www.olka.sk","https://www.e-obce.sk/obec/olka/olka.html"
"Olovary","obecolovary@gmail.com","","0118630671","https://www.olovary.ferar.sk","https://www.e-obce.sk/obec/olovary/olovary.html"
"Olsavce","obecolsavce@centrum.sk","","0118630671","","https://www.e-obce.sk/obec/olsavce/olsavce.html"
"Olsavica","ocuolsavica@gmail.com","sekretariat@obecolsavica.sk","0118630671","https://www.obecolsavica.sk","https://www.e-obce.sk/obec/olsavica/olsavica.html"
"Olsavka","obecolsavka37@gmail.com","","0118630671","https://www.olsavka.sk","https://www.e-obce.sk/obec/olsavka/olsavka.html"
"Olsavka stropkov","olsavka.obec@gmail.com","","0118630671","https://www.obec-olsavka.sk","https://www.e-obce.sk/obec/olsavka-stropkov/olsavka.html"
"Olsinkov","obec.olsinkov@gmail.com","","0118630671","","https://www.e-obce.sk/obec/olsinkov/olsinkov.html"
"Olsov","info@obecolsov.sk","","0118630671","https://www.obecolsov.sk","https://www.e-obce.sk/obec/olsov/olsov.html"
"Olsovany","info@obecolsovany.sk","","0118630671","https://www.obecolsovany.sk","https://www.e-obce.sk/obec/olsovany/olsovany.html"
"Omastina","ouo@post.sk","","0118630671","","https://www.e-obce.sk/obec/omastina/omastina.html"
"Omsenie","starosta@omsenie.sk","podatelna@omsenie.sk","0118630671","https://www.omsenie.sk","https://www.e-obce.sk/obec/omsenie/omsenie.html"
"Ondavka","","","0118630671","","https://www.e-obce.sk/obec/ondavka/ondavka.html"
"Ondavskematiasovce","obec@ondavskematiasovce.sk","starosta@ondavskematiasovce.sk","0118630671","https://www.ondavskematiasovce.sk","https://www.e-obce.sk/obec/ondavskematiasovce/ondavske-matiasovce.html"
"Ondrasova","obec.ondrasova@centrum.sk","","0118630671","","https://www.e-obce.sk/obec/ondrasova/ondrasova.html"
"Ondrasovce","ondrasovce@post.sk","","0118630671","","https://www.e-obce.sk/obec/ondrasovce/ondrasovce.html"
"Ondrejovce","obecondrejovce@obecondrejovce.sk","starosta@obecondrejovce.sk","0118630671","https://www.obecondrejovce.sk ","https://www.e-obce.sk/obec/ondrejovce/ondrejovce.html"
"Opatka","obecopatka@gmail.com","","0118630671","https://www.opatka.sk","https://www.e-obce.sk/obec/opatka/opatka.html"
"Opatovce","starosta@opatovce.sk","","0118630671","https://www.opatovce.sk","https://www.e-obce.sk/obec/opatovce/opatovce.html"
"Opatovcenadnitrou","ocu@opatovcenadnitrou.sk","starosta@opatovcenadnitrou.sk","0118630671","https://www.opatovcenadnitrou.sk","https://www.e-obce.sk/obec/opatovcenadnitrou/opatovce-nad-nitrou.html"
"Opatovskanovaves","ocuonves@gmail.com","","0118630671","https://www.opatovskanovaves.sk","https://www.e-obce.sk/obec/opatovskanovaves/opatovska-nova-ves.html"
"Opava","info@opava.sk","starosta@opava.sk","0118630671","https://www.opava.sk","https://www.e-obce.sk/obec/opava/opava.html"
"Opina","obecopina@centrum.sk","","0118630671","https://www.opina.sk","https://www.e-obce.sk/obec/opina/opina.html"
"Opoj","obec@opoj.sk","","0118630671","https://www.opoj.sk","https://www.e-obce.sk/obec/opoj/opoj.html"
"Oponice","oponice@gmail.com","oponice@oponice.sk","0118630671","https://www.oponice.ocu.sk","https://www.e-obce.sk/obec/oponice/oponice.html"
"Oravce","obec@oravce.sk","starosta@oravce.sk","0118630671","","https://www.e-obce.sk/obec/oravce/oravce.html"
"Oravka","starosta@oravka.sk","","0118630671","https://www.oravka.sk","https://www.e-obce.sk/obec/oravka/oravka.html"
"Oravskajasenica","obec@oravskajasenica.sk","starosta@oravskajasenica.sk","0118630671","https://www.oravskajasenica.sk","https://www.e-obce.sk/obec/oravskajasenica/oravska-jasenica.html"
"Oravskalesna","obecnyurad@oravskalesna.sk","starosta@oravskalesna.sk","0118630671","https://www.oravskalesna.sk","https://www.e-obce.sk/obec/oravskalesna/oravska-lesna.html"
"Oravskapolhora","starosta@oravskapolhora.sk","","0118630671","https://www.oravskapolhora.sk","https://www.e-obce.sk/obec/oravskapolhora/oravska-polhora.html"
"Oravskaporuba","info@oravskaporuba.sk","","0118630671","https://www.oravskaporuba.sk","https://www.e-obce.sk/obec/oravskaporuba/oravska-poruba.html"
"Oravskevesele","starosta.maslanak@oravskevesele.sk","prednosta@oravskevesele.sk","0118630671","https://www.oravskevesele.sk","https://www.e-obce.sk/obec/oravskevesele/oravske-vesele.html"
"Oravskybielypotok","oravskybielypotok@bsk.sk","orbpstarosta@bsk.sk","0118630671","https://www.oravskybielypotok.sk","https://www.e-obce.sk/obec/oravskybielypotok/oravsky-biely-potok.html"
"Oravskypodzamok","podatelna@oravskypodzamok.sk","starosta@oravskypodzamok.sk","0118630671","https://www.oravsky-podzamok.sk","https://www.e-obce.sk/obec/oravskypodzamok/oravsky-podzamok.html"
"Ordzoviany","obec.ordzovany@levonetmail.sk","","0118630671","https://www.ordzovany.dcom.sk","https://www.e-obce.sk/obec/ordzoviany/ordzovany.html"
"Orechova","obecorechova@lekosonline.sk","","0118630671","https://www.orechova.ocu.sk ","https://www.e-obce.sk/obec/orechova/orechova.html"
"Orechovapoton","obec@orechovapoton.sk","","0118630671","https://www.orechovapoton.sk","https://www.e-obce.sk/obec/orechovapoton/orechova-poton.html"
"Oreske michalovce","oreske@3gpsnet.sk","","0118630671","https://www.oreske.3gpsnet.sk","https://www.e-obce.sk/obec/oreske-michalovce/oreske.html"
"Oreske","obec.oreske@gmail.com","","0118630671","https://www.oreske.sk","https://www.e-obce.sk/obec/oreske/oreske.html"
"Oresany","oresany@wircom.sk","podatelna@obecoresany.sk","0118630671","https://www.obecoresany.sk","https://www.e-obce.sk/obec/oresany/oresany.html"
"Orlov","obecorlov@slnet.sk","","0118630671","https://www.obecorlov.sk","https://www.e-obce.sk/obec/orlov/orlov.html"
"Orovnica","obec@orovnica.eu","","0118630671","","https://www.e-obce.sk/obec/orovnica/orovnica.html"
"Ortutova","ortutova@ortutova.sk","","0118630671","https://www.ortutova.sk","https://www.e-obce.sk/obec/ortutova/ortutova.html"
"Osadka","osadka.ocu@gmail.com","","0118630671","https://www.osadka.sk","https://www.e-obce.sk/obec/osadka/osadka.html"
"Osadne","obec.osadne@azet.sk","","0118630671","https://www.osadne.ocu.sk","https://www.e-obce.sk/obec/osadne/osadne.html"
"Osikov","obecosikov@obecosikov.sk","","0118630671","https://www.obecosikov.sk","https://www.e-obce.sk/obec/osikov/osikov.html"
"Oslany","starosta@oslany.sk","podatelna@oslany.sk","0118630671","https://www.oslany.sk","https://www.e-obce.sk/obec/oslany/oslany.html"
"Osrblie","obec@osrblie.sk","","0118630671","https://www.osrblie.sk","https://www.e-obce.sk/obec/osrblie/osrblie.html"
"Ostraluka","obec@ostraluka.sk","starosta@ostraluka.sk","0118630671","https://www.ostraluka.sk","https://www.e-obce.sk/obec/ostraluka/ostra-luka.html"
"Ostratice","ostratice@zoznam.sk","ocu_ostratice@centrum.sk","0118630671","https://www.obecostratice.sk","https://www.e-obce.sk/obec/ostratice/ostratice.html"
"Ostrov kosice","ocuostrov@gmail.com","","0118630671","https://www.ostrov-obec.sk","https://www.e-obce.sk/obec/ostrov-kosice/ostrov.html"
"Ostrov","obecostrov@obecostrov.sk","starosta@obecostrov.sk","0118630671","https://www.obecostrov.sk ","https://www.e-obce.sk/obec/ostrov/ostrov.html"
"Ostrovany","obecostrovany@obecostrovany.sk","","0118630671","https://www.ostrovany.sk","https://www.e-obce.sk/obec/ostrovany/ostrovany.html"
"Ostrygrun","obec@ostrygrun.sk","starosta@ostrygrun.sk","0118630671","https://www.ostrygrun.sk","https://www.e-obce.sk/obec/ostrygrun/ostry-grun.html"
"Osturna","obecosturna@neton.sk","","0118630671","https://www.obec-osturna.sk","https://www.e-obce.sk/obec/osturna/osturna.html"
"Osuske","obec.osuske@gmail.com","","0118630671","https://www.osuske.sk","https://www.e-obce.sk/obec/osuske/osuske.html"
"Oscadnica","oscadnica@oscadnica.sk","marian.plevko@oscadnica.sk","0118630671","https://www.oscadnica.sk","https://www.e-obce.sk/obec/oscadnica/oscadnica.html"
"Otrhanky","obec@otrhanky.sk","starosta@otrhanky.sk","0118630671","https://www.otrhanky.sk","https://www.e-obce.sk/obec/otrhanky/otrhanky.html"
"Otrocok","starosta@otrocok.sk","","0118630671","https://www.otrocok.sk","https://www.e-obce.sk/obec/otrocok/otrocok.html"
"Ovciarsko","obecovciarsko@gmail.com","starostka.ovciarsko@gmail.com","0118630671","https://www.obecovciarsko.sk","https://www.e-obce.sk/obec/ovciarsko/ovciarsko.html"
"Ovcie","ovcie@ovcie.sk","","0118630671","https://www.ovcie.sk","https://www.e-obce.sk/obec/ovcie/ovcie.html"
"Ozdin","sekretariat@ozdin.sk","amobec.ozdin@gmail.com","0118630671","https://http://ozdin.e-obce.sk","https://www.e-obce.sk/obec/ozdin/ozdin.html"
"Ozdany","obecozdany@obecozdany.sk","starosta@obecozdany.sk","0118630671","https://www.obecozdany.sk","https://www.e-obce.sk/obec/ozdany/ozdany.html"
"Paca","obec.paca@centrum.sk","info@paca.sk","0118630671","https://www.paca.sk","https://www.e-obce.sk/obec/paca/paca.html"
"Padan","oupadan@panelnet.sk","starosta@oupadan.sk","0118630671","https://www.padan.sk","https://www.e-obce.sk/obec/padan/padan.html"
"Padarovce","ocu.padarovce@rsnet.sk","","0118630671","https://www.padarovce.webnode.sk","https://www.e-obce.sk/obec/padarovce/padarovce.html"
